,danceability,energy,valence,tempo,spotify_track_popularity
danceability,1.0,0.14069883108266512,0.5086945550784687,-0.1780841505175021,0.026902655750785202
energy,0.14069883108266512,1.0,0.3607947971630763,0.2014754516296565,0.17883049134706144
valence,0.5086945550784687,0.3607947971630763,1.0,0.10579889474716951,-0.14500446143602305
tempo,-0.1780841505175021,0.2014754516296565,0.10579889474716951,1.0,0.019372761631370965
spotify_track_popularity,0.026902655750785202,0.17883049134706144,-0.14500446143602305,0.019372761631370965,1.0
