,danceability,energy,valence,tempo,spotify_track_popularity
danceability,1.0,0.34101448944365775,0.6008724097307179,-0.07196595531053368,0.11128437216776445
energy,0.34101448944365775,1.0,0.5563632243812959,0.2329085320616861,0.09072088346882452
valence,0.6008724097307179,0.5563632243812959,1.0,0.17523361448910255,-0.01556489622051759
tempo,-0.07196595531053368,0.2329085320616861,0.17523361448910255,1.0,0.022646502869467094
spotify_track_popularity,0.11128437216776445,0.09072088346882452,-0.01556489622051759,0.022646502869467094,1.0
