,danceability,energy,valence,tempo,spotify_track_popularity
danceability,1.0,0.08068068332919817,0.5082232560657475,-0.18300066061807105,0.08651614920327352
energy,0.08068068332919817,1.0,0.4472602286478412,0.17457700764450929,-0.030763536385710097
valence,0.5082232560657475,0.4472602286478412,1.0,0.15223782596486662,-0.09067485884211017
tempo,-0.18300066061807105,0.17457700764450929,0.15223782596486662,1.0,-0.021350956882310455
spotify_track_popularity,0.08651614920327352,-0.030763536385710097,-0.09067485884211017,-0.021350956882310455,1.0
