,danceability,energy,valence,tempo,spotify_track_popularity
danceability,1.0,0.46469156013706725,0.7205258871468486,-0.04711724536005783,0.1919822924779645
energy,0.46469156013706725,1.0,0.6514786653387428,0.17459997153436058,0.05088019454086497
valence,0.7205258871468486,0.6514786653387428,1.0,0.18388360477762994,0.04831597110862068
tempo,-0.04711724536005783,0.17459997153436058,0.18388360477762994,1.0,-0.008071872269096718
spotify_track_popularity,0.1919822924779645,0.05088019454086497,0.04831597110862068,-0.008071872269096718,1.0
