,danceability,energy,valence,tempo,spotify_track_popularity
danceability,1.0,-0.053012710182019786,0.34683851786971215,-0.17821120200203122,0.1461651984577151
energy,-0.053012710182019786,1.0,0.13631283451644732,-0.021498082552344536,0.22499355170527166
valence,0.34683851786971215,0.13631283451644732,1.0,0.04345312274967186,-0.07483777580096662
tempo,-0.17821120200203122,-0.021498082552344536,0.04345312274967186,1.0,0.011756658169376316
spotify_track_popularity,0.1461651984577151,0.22499355170527166,-0.07483777580096662,0.011756658169376316,1.0
