,danceability,energy,valence,tempo,spotify_track_popularity
danceability,1.0,0.38955869319605885,0.785019103093748,0.07550343635459855,-0.10816550486482206
energy,0.38955869319605885,1.0,0.03954441771416838,-0.04624699952580786,-0.2213942585759858
valence,0.785019103093748,0.03954441771416838,1.0,-0.1109464276712777,-0.22753549534714115
tempo,0.07550343635459855,-0.04624699952580786,-0.1109464276712777,1.0,-0.22633765266638262
spotify_track_popularity,-0.10816550486482206,-0.2213942585759858,-0.22753549534714115,-0.22633765266638262,1.0
