,danceability,energy,valence,tempo,spotify_track_popularity
danceability,1.0,0.24094299930821705,0.5286272460675413,-0.1355165260094819,0.022834422852851997
energy,0.24094299930821705,1.0,0.5612197418495602,0.15635871211402833,-0.0014732525372219516
valence,0.5286272460675413,0.5612197418495602,1.0,0.1714905543735857,-0.09413821383677654
tempo,-0.1355165260094819,0.15635871211402833,0.1714905543735857,1.0,-0.03816980645668847
spotify_track_popularity,0.022834422852851997,-0.0014732525372219516,-0.09413821383677654,-0.03816980645668847,1.0
