,danceability,energy,valence,tempo,spotify_track_popularity
danceability,1.0,0.3524699544715737,0.5725527587141777,-0.1997311361110117,0.09786679447104586
energy,0.3524699544715737,1.0,0.48476687794674644,0.10662164830566816,0.0613835051336407
valence,0.5725527587141777,0.48476687794674644,1.0,0.042280484202972604,-0.04416591411782506
tempo,-0.1997311361110117,0.10662164830566816,0.042280484202972604,1.0,-0.03800992459173656
spotify_track_popularity,0.09786679447104586,0.0613835051336407,-0.04416591411782506,-0.03800992459173656,1.0
