Year,Month,WeekIndex,Genre,genre_weekly_score,weekly_position,spotify_track_preview_url
1989,May,1,Pop,3.6016379655205197,1,https://p.scdn.co/mp3-preview/b56a70770267b00ccae13c2e8c8a34ed54627d02?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,1,Rock,2.494262163424875,2,https://p.scdn.co/mp3-preview/7a6224c3290ce8dc42f59d63176a3913d5180fd0?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,1,Easy Listening,0.5110921721156422,3,https://p.scdn.co/mp3-preview/7a6224c3290ce8dc42f59d63176a3913d5180fd0?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,1,R&B,0.3628660359255266,4,https://p.scdn.co/mp3-preview/cba566b01ba672fc143dcfaa3945c99bd594a60f?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,1,Metal,0.2571629026226363,5,https://p.scdn.co/mp3-preview/4e3121903a17eb8fce2604ce9aab762028aa4413?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,1,Dance,0.22831449626053898,6,https://p.scdn.co/mp3-preview/4858ecef9dc802da368ff9e47113a93c338dda39?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,1,Soul,0.1916620990264401,7,https://p.scdn.co/mp3-preview/905b6e9d00859929207f3684fcbfaf29958859e1?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,1,Jazz,0.06795278365045807,8,https://p.scdn.co/mp3-preview/905b6e9d00859929207f3684fcbfaf29958859e1?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,1,Funk,0.05090539541759054,9,https://p.scdn.co/mp3-preview/84151a701592faa29543825abc0f8ff6737ed6cc?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,1,Folk,0.038098693759071114,10,https://p.scdn.co/mp3-preview/5fa7d60ac5cdb329094343d0f96a8db6b6fc756a?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,2,Pop,2.598976261135168,1,https://p.scdn.co/mp3-preview/b56a70770267b00ccae13c2e8c8a34ed54627d02?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,2,Rock,2.4403029501577045,2,https://p.scdn.co/mp3-preview/df93815b8d7efa3ba6e0e492ac946f835d158c2b?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,2,Easy Listening,0.5367442519105556,3,https://p.scdn.co/mp3-preview/58708a66b0225748c4d4b81c6420ef51e7cf218a?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,2,R&B,0.3038850184016738,4,https://p.scdn.co/mp3-preview/cba566b01ba672fc143dcfaa3945c99bd594a60f?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,2,Metal,0.25470855225136685,5,https://p.scdn.co/mp3-preview/4e3121903a17eb8fce2604ce9aab762028aa4413?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,2,Dance,0.22413364342119158,6,https://p.scdn.co/mp3-preview/4858ecef9dc802da368ff9e47113a93c338dda39?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,2,Soul,0.20488416988416988,7,https://p.scdn.co/mp3-preview/905b6e9d00859929207f3684fcbfaf29958859e1?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,2,Jazz,0.06702702702702704,8,https://p.scdn.co/mp3-preview/905b6e9d00859929207f3684fcbfaf29958859e1?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,2,Funk,0.043859649122807015,9,https://p.scdn.co/mp3-preview/84151a701592faa29543825abc0f8ff6737ed6cc?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,2,Folk,0.04001600640256102,10,https://p.scdn.co/mp3-preview/41768288d2b51813151f54fd6f1507b03c80f61b?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,3,Rock,2.2560417279950826,1,https://p.scdn.co/mp3-preview/df93815b8d7efa3ba6e0e492ac946f835d158c2b?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,3,Pop,1.8791456779144933,2,https://p.scdn.co/mp3-preview/b56a70770267b00ccae13c2e8c8a34ed54627d02?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,3,Easy Listening,0.5391376876707773,3,https://p.scdn.co/mp3-preview/58708a66b0225748c4d4b81c6420ef51e7cf218a?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,3,R&B,0.31470153187274275,4,https://p.scdn.co/mp3-preview/0acffd0438fb11ffc31d71d32ae4b2609dabda84?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,3,Dance,0.2959031218113478,5,https://p.scdn.co/mp3-preview/0acffd0438fb11ffc31d71d32ae4b2609dabda84?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,3,Soul,0.24382687362518202,6,https://p.scdn.co/mp3-preview/905b6e9d00859929207f3684fcbfaf29958859e1?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,3,Metal,0.21034883338285582,7,https://p.scdn.co/mp3-preview/4e3121903a17eb8fce2604ce9aab762028aa4413?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,3,Jazz,0.08210180623973727,8,https://p.scdn.co/mp3-preview/905b6e9d00859929207f3684fcbfaf29958859e1?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,3,Funk,0.04640151515151515,9,https://p.scdn.co/mp3-preview/84151a701592faa29543825abc0f8ff6737ed6cc?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,3,Folk,0.03992094861660079,10,https://p.scdn.co/mp3-preview/41768288d2b51813151f54fd6f1507b03c80f61b?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,4,Rock,2.149780068466008,1,https://p.scdn.co/mp3-preview/df93815b8d7efa3ba6e0e492ac946f835d158c2b?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,4,Pop,1.9393409213889077,2,https://p.scdn.co/mp3-preview/c0e594fe46cd4af84ac3057419627c5abd785198?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,4,Easy Listening,0.5579904258866007,3,https://p.scdn.co/mp3-preview/58708a66b0225748c4d4b81c6420ef51e7cf218a?cid=b8d3901151d34489a160e3cf0ab1fa94
1989,May,4,R&B,0.39077220536912594,4,https://p.scdn.co/mp3-preview/250ef82135293d1da257b0e43c56fbc22d1b5f6c?cid=b8d3901151d34489a160e3cf0ab1fa94
