Year,Month,WeekIndex,Genre,genre_weekly_score,weekly_position,spotify_track_preview_url
1977,January,1,Rock,7.77754235224855,1,https://p.scdn.co/mp3-preview/de4772519fbe8134187bb300f6c34775f0bf0877?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,1,Easy Listening,3.85373688554991,2,https://p.scdn.co/mp3-preview/de4772519fbe8134187bb300f6c34775f0bf0877?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,1,Soul,1.6132830517041041,3,https://p.scdn.co/mp3-preview/fb9075380a1adaeb584bd73d30c43d9f91b4799c?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,1,R&B,0.9879136311999883,4,https://p.scdn.co/mp3-preview/fb9075380a1adaeb584bd73d30c43d9f91b4799c?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,1,Pop,0.9264821870806061,5,https://p.scdn.co/mp3-preview/7dfdabaabc1337e41ce7c2a9493e74f0b1e71514?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,1,Dance,0.796288970757056,6,https://p.scdn.co/mp3-preview/fb9075380a1adaeb584bd73d30c43d9f91b4799c?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,1,Other,0.5382256632256632,7,https://p.scdn.co/mp3-preview/526ce0acb7b4daf183f057b54cbdd7ef6ae1f350?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,1,Funk,0.480519818145798,8,https://p.scdn.co/mp3-preview/fb9075380a1adaeb584bd73d30c43d9f91b4799c?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,1,Folk,0.4197848466115487,9,https://p.scdn.co/mp3-preview/7dfdabaabc1337e41ce7c2a9493e74f0b1e71514?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,1,Metal,0.15384615384615385,10,https://p.scdn.co/mp3-preview/44d5185bd7f94990c8991aea7596a89569417638?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,2,Rock,6.814336733205643,1,https://p.scdn.co/mp3-preview/7dfdabaabc1337e41ce7c2a9493e74f0b1e71514?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,2,Easy Listening,2.6204510056574564,2,https://p.scdn.co/mp3-preview/7dfdabaabc1337e41ce7c2a9493e74f0b1e71514?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,2,Pop,1.409932592462627,3,https://p.scdn.co/mp3-preview/7dfdabaabc1337e41ce7c2a9493e74f0b1e71514?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,2,Other,1.0406164106661435,4,https://p.scdn.co/mp3-preview/526ce0acb7b4daf183f057b54cbdd7ef6ae1f350?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,2,Dance,0.8524151706786346,5,https://p.scdn.co/mp3-preview/7dfdabaabc1337e41ce7c2a9493e74f0b1e71514?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,2,Soul,0.7932755293493834,6,https://p.scdn.co/mp3-preview/fb9075380a1adaeb584bd73d30c43d9f91b4799c?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,2,Folk,0.6706716441770789,7,https://p.scdn.co/mp3-preview/7dfdabaabc1337e41ce7c2a9493e74f0b1e71514?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,2,R&B,0.5969614835088219,8,https://p.scdn.co/mp3-preview/fb9075380a1adaeb584bd73d30c43d9f91b4799c?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,2,Funk,0.2834699754834394,9,https://p.scdn.co/mp3-preview/fb9075380a1adaeb584bd73d30c43d9f91b4799c?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,2,Metal,0.16666666666666666,10,https://p.scdn.co/mp3-preview/44d5185bd7f94990c8991aea7596a89569417638?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,3,Rock,8.08807368317833,1,https://p.scdn.co/mp3-preview/7dfdabaabc1337e41ce7c2a9493e74f0b1e71514?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,3,Easy Listening,3.2461470623205892,2,https://p.scdn.co/mp3-preview/7dfdabaabc1337e41ce7c2a9493e74f0b1e71514?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,3,Pop,2.37392103389307,3,https://p.scdn.co/mp3-preview/7dfdabaabc1337e41ce7c2a9493e74f0b1e71514?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,3,Dance,1.3039154472978003,4,https://p.scdn.co/mp3-preview/7dfdabaabc1337e41ce7c2a9493e74f0b1e71514?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,3,Folk,1.1730952225828002,5,https://p.scdn.co/mp3-preview/7dfdabaabc1337e41ce7c2a9493e74f0b1e71514?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,3,Soul,0.6250610948191593,6,https://p.scdn.co/mp3-preview/fb9075380a1adaeb584bd73d30c43d9f91b4799c?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,3,R&B,0.5452401392299091,7,https://p.scdn.co/mp3-preview/fb9075380a1adaeb584bd73d30c43d9f91b4799c?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,3,Other,0.29000796623747443,8,https://p.scdn.co/mp3-preview/526ce0acb7b4daf183f057b54cbdd7ef6ae1f350?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,3,Funk,0.24952253628724216,9,https://p.scdn.co/mp3-preview/fb9075380a1adaeb584bd73d30c43d9f91b4799c?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,3,Blues,0.14887485051650462,10,https://p.scdn.co/mp3-preview/0e30f21d21a8a19aa9a641004014a8f46ac9b744?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,4,Rock,6.495084333665535,1,https://p.scdn.co/mp3-preview/7dfdabaabc1337e41ce7c2a9493e74f0b1e71514?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,4,Easy Listening,1.7870781383764676,2,https://p.scdn.co/mp3-preview/7dfdabaabc1337e41ce7c2a9493e74f0b1e71514?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,4,Pop,1.1094935909487142,3,https://p.scdn.co/mp3-preview/7dfdabaabc1337e41ce7c2a9493e74f0b1e71514?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,4,Dance,0.6408260834437385,4,https://p.scdn.co/mp3-preview/7dfdabaabc1337e41ce7c2a9493e74f0b1e71514?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,4,R&B,0.5032678447961689,5,https://p.scdn.co/mp3-preview/a7ec8b09f96680b9278502be6c679dfcd2bac727?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,4,Folk,0.5026137596013371,6,https://p.scdn.co/mp3-preview/7dfdabaabc1337e41ce7c2a9493e74f0b1e71514?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,4,Soul,0.4023225390486887,7,https://p.scdn.co/mp3-preview/a7ec8b09f96680b9278502be6c679dfcd2bac727?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,4,Other,0.2350274894983939,8,https://p.scdn.co/mp3-preview/526ce0acb7b4daf183f057b54cbdd7ef6ae1f350?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,4,Funk,0.21180715494838231,9,https://p.scdn.co/mp3-preview/a7ec8b09f96680b9278502be6c679dfcd2bac727?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,4,Blues,0.14331236897274632,10,https://p.scdn.co/mp3-preview/0e30f21d21a8a19aa9a641004014a8f46ac9b744?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,5,Rock,6.974540385295464,1,https://p.scdn.co/mp3-preview/57e8d24ec62559af7c6d3c805bcd7547ffd2336c?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,5,Easy Listening,1.730747356541774,2,https://p.scdn.co/mp3-preview/7dfdabaabc1337e41ce7c2a9493e74f0b1e71514?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,5,Pop,1.0312540409599233,3,https://p.scdn.co/mp3-preview/7dfdabaabc1337e41ce7c2a9493e74f0b1e71514?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,5,Dance,0.5936554887814687,4,https://p.scdn.co/mp3-preview/7dfdabaabc1337e41ce7c2a9493e74f0b1e71514?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,5,R&B,0.5416686228416352,5,https://p.scdn.co/mp3-preview/a7ec8b09f96680b9278502be6c679dfcd2bac727?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,5,Folk,0.4581232709855898,6,https://p.scdn.co/mp3-preview/7dfdabaabc1337e41ce7c2a9493e74f0b1e71514?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,5,Soul,0.3323267065148364,7,https://p.scdn.co/mp3-preview/a7ec8b09f96680b9278502be6c679dfcd2bac727?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,5,Funk,0.2152703213173538,8,https://p.scdn.co/mp3-preview/a7ec8b09f96680b9278502be6c679dfcd2bac727?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,5,Blues,0.14351851851851852,9,https://p.scdn.co/mp3-preview/0e30f21d21a8a19aa9a641004014a8f46ac9b744?cid=b8d3901151d34489a160e3cf0ab1fa94
1977,January,5,Soundtrack,0.1111111111111111,10,https://p.scdn.co/mp3-preview/5ec8010621349da938c31e2b808b8904bfc0ea39?cid=b8d3901151d34489a160e3cf0ab1fa94
