Year,Month,WeekIndex,Genre,genre_weekly_score,weekly_position,spotify_track_preview_url,Performer,Song,spotify_track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2014,August,1,Pop,5.384987171445769,1,https://p.scdn.co/mp3-preview/c72b1ced01765ebb7cdc26c679a346bea13121d3?cid=b8d3901151d34489a160e3cf0ab1fa94,MAGIC!,Rude,6RtPijgfPKROxEzTHNRiDp,0.774,0.756,1.0,-4.995,1.0,0.0389,0.0423,0.0,0.3049999999999999,0.931,144.032,4.0
2014,August,1,Reggae,1.0555555555555556,2,https://p.scdn.co/mp3-preview/c72b1ced01765ebb7cdc26c679a346bea13121d3?cid=b8d3901151d34489a160e3cf0ab1fa94,MAGIC!,Rude,6RtPijgfPKROxEzTHNRiDp,0.774,0.756,1.0,-4.995,1.0,0.0389,0.0423,0.0,0.3049999999999999,0.931,144.032,4.0
2014,August,1,Rock,0.9000949205635997,3,https://p.scdn.co/mp3-preview/9ecf91e6cfd4a85b9f9600772bf6d224e051e052?cid=b8d3901151d34489a160e3cf0ab1fa94,Nico & Vinz,Am I Wrong,1fidCEsYlaVE3pHwKCvpFZ,0.7249999999999999,0.68,8.0,-5.465,1.0,0.0306,0.162,2e-06,0.158,0.76,119.939,4.0
2014,August,1,R&B,0.8167320833790687,4,https://p.scdn.co/mp3-preview/488c53471e56ff9f629652691444438951e880bb?cid=b8d3901151d34489a160e3cf0ab1fa94,John Legend,All Of Me,3U4isOIWM3VvDubwSI3y7a,0.4219999999999999,0.264,8.0,-7.064,1.0,0.0322,0.922,0.0,0.132,0.331,119.93,4.0
2014,August,1,Country,0.678595764591136,5,https://p.scdn.co/mp3-preview/b1d2cf86d9ca2eb561393b922b6e0a0ee9f12a38?cid=b8d3901151d34489a160e3cf0ab1fa94,Kenny Chesney,American Kids,1dgWTMoHwTUnQhOQ8SR5fV,0.7329999999999999,0.5889999999999999,7.0,-7.37,1.0,0.1,0.0476,6e-06,0.0366,0.8669999999999999,170.097,4.0
2014,August,1,Hip Hop,0.6325853611911084,6,https://p.scdn.co/mp3-preview/fde5f6c570eb2ecaca797c0984a247a47d3fdc21?cid=b8d3901151d34489a160e3cf0ab1fa94,DJ Snake & Lil Jon,Turn Down For What,67awxiNHNyjMXhVgsHuIrs,0.818,0.799,1.0,-4.1,0.0,0.156,0.00107,0.128,0.057,0.0815,100.014,4.0
2014,August,1,Electronic,0.4454545454545455,7,https://p.scdn.co/mp3-preview/7747e4abf05e790168b4aeb87de9c008095677a9?cid=b8d3901151d34489a160e3cf0ab1fa94,Calvin Harris,Summer,6YUTL4dYpB9xZO5qExPf05,0.5959999999999999,0.8559999999999999,4.0,-3.556,0.0,0.0346,0.0211,0.0178,0.1409999999999999,0.7429999999999999,127.949,4.0
2014,August,1,Latin,0.4117187976342906,8,https://p.scdn.co/mp3-preview/7747e4abf05e790168b4aeb87de9c008095677a9?cid=b8d3901151d34489a160e3cf0ab1fa94,Calvin Harris,Summer,6YUTL4dYpB9xZO5qExPf05,0.5959999999999999,0.8559999999999999,4.0,-3.556,0.0,0.0346,0.0211,0.0178,0.1409999999999999,0.7429999999999999,127.949,4.0
2014,August,1,Dance,0.2363636363636364,9,https://p.scdn.co/mp3-preview/7747e4abf05e790168b4aeb87de9c008095677a9?cid=b8d3901151d34489a160e3cf0ab1fa94,Calvin Harris,Summer,6YUTL4dYpB9xZO5qExPf05,0.5959999999999999,0.8559999999999999,4.0,-3.556,0.0,0.0346,0.0211,0.0178,0.1409999999999999,0.7429999999999999,127.949,4.0
2014,August,1,Soul,0.19306599832915622,10,https://p.scdn.co/mp3-preview/488c53471e56ff9f629652691444438951e880bb?cid=b8d3901151d34489a160e3cf0ab1fa94,John Legend,All Of Me,3U4isOIWM3VvDubwSI3y7a,0.4219999999999999,0.264,8.0,-7.064,1.0,0.0322,0.922,0.0,0.132,0.331,119.93,4.0
2014,August,2,Pop,5.243554466086239,1,https://p.scdn.co/mp3-preview/c72b1ced01765ebb7cdc26c679a346bea13121d3?cid=b8d3901151d34489a160e3cf0ab1fa94,MAGIC!,Rude,6RtPijgfPKROxEzTHNRiDp,0.774,0.756,1.0,-4.995,1.0,0.0389,0.0423,0.0,0.3049999999999999,0.931,144.032,4.0
2014,August,2,Reggae,1.0625,2,https://p.scdn.co/mp3-preview/c72b1ced01765ebb7cdc26c679a346bea13121d3?cid=b8d3901151d34489a160e3cf0ab1fa94,MAGIC!,Rude,6RtPijgfPKROxEzTHNRiDp,0.774,0.756,1.0,-4.995,1.0,0.0389,0.0423,0.0,0.3049999999999999,0.931,144.032,4.0
2014,August,2,Rock,1.0136556170145579,3,https://p.scdn.co/mp3-preview/9ecf91e6cfd4a85b9f9600772bf6d224e051e052?cid=b8d3901151d34489a160e3cf0ab1fa94,Nico & Vinz,Am I Wrong,1fidCEsYlaVE3pHwKCvpFZ,0.7249999999999999,0.68,8.0,-5.465,1.0,0.0306,0.162,2e-06,0.158,0.76,119.939,4.0
2014,August,2,Country,0.8888210948008719,4,https://p.scdn.co/mp3-preview/38e8e72fccdd6c0bafda0d9367ac1c562bffed63?cid=b8d3901151d34489a160e3cf0ab1fa94,Jason Aldean,Burnin' It Down,5HJqpDspKDKwQpLjvkcIsD,0.681,0.795,6.0,-6.652,1.0,0.049,0.3049999999999999,9e-06,0.109,0.64,135.939,4.0
2014,August,2,R&B,0.6493111094125084,5,https://p.scdn.co/mp3-preview/488c53471e56ff9f629652691444438951e880bb?cid=b8d3901151d34489a160e3cf0ab1fa94,John Legend,All Of Me,3U4isOIWM3VvDubwSI3y7a,0.4219999999999999,0.264,8.0,-7.064,1.0,0.0322,0.922,0.0,0.132,0.331,119.93,4.0
2014,August,2,Hip Hop,0.5785229584653021,6,https://p.scdn.co/mp3-preview/fde5f6c570eb2ecaca797c0984a247a47d3fdc21?cid=b8d3901151d34489a160e3cf0ab1fa94,DJ Snake & Lil Jon,Turn Down For What,67awxiNHNyjMXhVgsHuIrs,0.818,0.799,1.0,-4.1,0.0,0.156,0.00107,0.128,0.057,0.0815,100.014,4.0
2014,August,2,Electronic,0.45263157894736844,7,https://p.scdn.co/mp3-preview/7747e4abf05e790168b4aeb87de9c008095677a9?cid=b8d3901151d34489a160e3cf0ab1fa94,Calvin Harris,Summer,6YUTL4dYpB9xZO5qExPf05,0.5959999999999999,0.8559999999999999,4.0,-3.556,0.0,0.0346,0.0211,0.0178,0.1409999999999999,0.7429999999999999,127.949,4.0
2014,August,2,Latin,0.43746281913575147,8,https://p.scdn.co/mp3-preview/7747e4abf05e790168b4aeb87de9c008095677a9?cid=b8d3901151d34489a160e3cf0ab1fa94,Calvin Harris,Summer,6YUTL4dYpB9xZO5qExPf05,0.5959999999999999,0.8559999999999999,4.0,-3.556,0.0,0.0346,0.0211,0.0178,0.1409999999999999,0.7429999999999999,127.949,4.0
2014,August,2,Dance,0.2637426900584795,9,https://p.scdn.co/mp3-preview/f1898cf5fd5640d4f0d7faafa6c572fc29db3db6?cid=b8d3901151d34489a160e3cf0ab1fa94,Sia,Chandelier,2s1sdSqGcKxpPr5lCl7jAV,0.399,0.787,1.0,-2.88,1.0,0.0499,0.0197,6.1e-05,0.0685,0.572,117.089,5.0
