Year,Month,WeekIndex,Genre,genre_weekly_score,weekly_position,spotify_track_preview_url
1982,September,1,Rock,9.322680510406128,1,https://p.scdn.co/mp3-preview/9e37f230afd37042e49f3d144c3b94e0b39ef8ba?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,1,Easy Listening,2.542692670969131,2,https://p.scdn.co/mp3-preview/ed072f2bc6fe0e0be670b1ee65a2705e5b726df5?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,1,Pop,1.2752148991717758,3,https://p.scdn.co/mp3-preview/7d344706208ff02737553c71fb277ab2dc99edbc?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,1,Dance,0.36755405956752346,4,https://p.scdn.co/mp3-preview/76a922d41ee064e4fabea4e92d2138f7238917c9?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,1,R&B,0.3300329311651221,5,https://p.scdn.co/mp3-preview/76a922d41ee064e4fabea4e92d2138f7238917c9?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,1,Country,0.1649953862984497,6,https://p.scdn.co/mp3-preview/b2fa4fbb4b9a109b45feeab1bf5f9724f4ced42a?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,1,Soul,0.12746613281331037,7,https://p.scdn.co/mp3-preview/764460b9e84dbd585cf766fc9280cc454b7ebd99?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,1,Other,0.09712747311920286,8,https://p.scdn.co/mp3-preview/297d0f2a4338a0a036baf7fd6f887fd432515301?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,1,Hip Hop,0.08,9,https://p.scdn.co/mp3-preview/c48dceeb85728357e43811515ad82cbfc5911c6d?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,1,Folk,0.041666666666666664,10,https://p.scdn.co/mp3-preview/4580a1bae129aa7e99e386cd9e21364b2978ab00?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,2,Rock,12.762505124856634,1,https://p.scdn.co/mp3-preview/ed072f2bc6fe0e0be670b1ee65a2705e5b726df5?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,2,Easy Listening,3.7701585331980985,2,https://p.scdn.co/mp3-preview/ed072f2bc6fe0e0be670b1ee65a2705e5b726df5?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,2,Pop,1.1998705197156223,3,https://p.scdn.co/mp3-preview/7d344706208ff02737553c71fb277ab2dc99edbc?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,2,Dance,0.35765752335519774,4,https://p.scdn.co/mp3-preview/76a922d41ee064e4fabea4e92d2138f7238917c9?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,2,R&B,0.3424640088593577,5,https://p.scdn.co/mp3-preview/76a922d41ee064e4fabea4e92d2138f7238917c9?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,2,Soul,0.18359676499211383,6,https://p.scdn.co/mp3-preview/1a9b7fe5c7190b1c0a200ba13394f4e44af01720?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,2,Country,0.17087985114300905,7,https://p.scdn.co/mp3-preview/b2fa4fbb4b9a109b45feeab1bf5f9724f4ced42a?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,2,Other,0.09569287063884162,8,https://p.scdn.co/mp3-preview/297d0f2a4338a0a036baf7fd6f887fd432515301?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,2,Hip Hop,0.08333333333333333,9,https://p.scdn.co/mp3-preview/c48dceeb85728357e43811515ad82cbfc5911c6d?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,2,Jazz,0.053558844256518676,10,https://p.scdn.co/mp3-preview/1a9b7fe5c7190b1c0a200ba13394f4e44af01720?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,3,Rock,12.437165206563408,1,https://p.scdn.co/mp3-preview/ed072f2bc6fe0e0be670b1ee65a2705e5b726df5?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,3,Easy Listening,3.751307518093297,2,https://p.scdn.co/mp3-preview/ed072f2bc6fe0e0be670b1ee65a2705e5b726df5?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,3,Pop,1.192358055191209,3,https://p.scdn.co/mp3-preview/7d344706208ff02737553c71fb277ab2dc99edbc?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,3,R&B,0.32302051530502407,4,https://p.scdn.co/mp3-preview/76a922d41ee064e4fabea4e92d2138f7238917c9?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,3,Dance,0.3220928715202374,5,https://p.scdn.co/mp3-preview/76a922d41ee064e4fabea4e92d2138f7238917c9?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,3,Soul,0.21877875818762518,6,https://p.scdn.co/mp3-preview/1a9b7fe5c7190b1c0a200ba13394f4e44af01720?cid=b8d3901151d34489a160e3cf0ab1fa94
1982,September,3,Country,0.18581254724111868,7,https://p.scdn.co/mp3-preview/b2fa4fbb4b9a109b45feeab1bf5f9724f4ced42a?cid=b8d3901151d34489a160e3cf0ab1fa94
