Year,Month,WeekIndex,Genre,genre_weekly_score,weekly_position,spotify_track_preview_url,Performer,Song,spotify_track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1985,February,1,Rock,9.836673934191738,1,https://p.scdn.co/mp3-preview/cb8c1bc4a400807b09d60c5c7d7402acdfe79988?cid=b8d3901151d34489a160e3cf0ab1fa94,Foreigner,I Want To Know What Love Is,1JLn8RhQzHz3qDqsChcmBl,0.4769999999999999,0.4709999999999999,6.0,-10.036,1.0,0.0277,0.193,2e-06,0.131,0.4229999999999999,81.20399999999998,4.0
1985,February,1,Easy Listening,2.293403076487502,2,https://p.scdn.co/mp3-preview/cb8c1bc4a400807b09d60c5c7d7402acdfe79988?cid=b8d3901151d34489a160e3cf0ab1fa94,Foreigner,I Want To Know What Love Is,1JLn8RhQzHz3qDqsChcmBl,0.4769999999999999,0.4709999999999999,6.0,-10.036,1.0,0.0277,0.193,2e-06,0.131,0.4229999999999999,81.20399999999998,4.0
1985,February,1,Pop,1.3348192637730996,3,https://p.scdn.co/mp3-preview/693e9d74bf04462da738351385fdc225cc465edc?cid=b8d3901151d34489a160e3cf0ab1fa94,Madonna,Like A Virgin,1ZPlNanZsJSPK5h9YZZFbZ,0.773,0.656,3.0,-10.88,0.0,0.0381,0.202,0.00323,0.0697,0.971,119.754,4.0
1985,February,1,R&B,0.8496414837371437,4,https://p.scdn.co/mp3-preview/395d416c1d2bc452c4326513cc2ca46f572cb836?cid=b8d3901151d34489a160e3cf0ab1fa94,Prince And The Revolution,I Would Die 4 U,6fBwVe6udYdnRqwqo06if8,0.7309999999999999,0.75,2.0,-10.457,1.0,0.0321,0.0862,0.000388,0.202,0.639,135.406,4.0
1985,February,1,Dance,0.6425512317889984,5,https://p.scdn.co/mp3-preview/1e935b1e280cb74d6a6862f878ba30941cdfb775?cid=b8d3901151d34489a160e3cf0ab1fa94,The Pointer Sisters,Neutron Dance,2yE2mvPQJ3qLtLJiRfg23G,0.7149999999999999,0.681,9.0,-13.056,1.0,0.0472,0.0312,1.7e-05,0.2069999999999999,0.921,104.862,4.0
1985,February,1,Funk,0.3264343760061256,6,https://p.scdn.co/mp3-preview/395d416c1d2bc452c4326513cc2ca46f572cb836?cid=b8d3901151d34489a160e3cf0ab1fa94,Prince And The Revolution,I Would Die 4 U,6fBwVe6udYdnRqwqo06if8,0.7309999999999999,0.75,2.0,-10.457,1.0,0.0321,0.0862,0.000388,0.202,0.639,135.406,4.0
1985,February,1,Other,0.15383733913145678,7,https://p.scdn.co/mp3-preview/55bfc0f2ed7e517dd93d1eae70a2a873484c034b?cid=b8d3901151d34489a160e3cf0ab1fa94,Jack Wagner,All I Need,7LLBFAlUOE6rUHDePQL57a,0.4749999999999999,0.375,9.0,-12.023,1.0,0.0282,0.468,0.0,0.162,0.166,140.277,4.0
1985,February,1,Metal,0.14895330112721417,8,https://p.scdn.co/mp3-preview/69af90f5a40449e7acae8c509147bcd76f14e917?cid=b8d3901151d34489a160e3cf0ab1fa94,David Lee Roth,California Girls,4H3vuLX59XPqdtTpIesGyS,0.5819999999999999,0.748,4.0,-5.93,1.0,0.0521,0.432,0.0,0.0707,0.433,115.13,4.0
1985,February,1,Electronic,0.09722222222222221,9,https://p.scdn.co/mp3-preview/acfaafe399558d45183f1ca039243fa740824769?cid=b8d3901151d34489a160e3cf0ab1fa94,Midnight Star,Operator,4rLmt4hvKAx5C1PRpj1lg6,0.804,0.8269999999999998,11.0,-8.188,0.0,0.0441,0.0112,0.00388,0.0909,0.7,125.276,4.0
1985,February,1,Soul,0.08279192273924495,10,https://p.scdn.co/mp3-preview/ddf7fbb3b40918c9acab32c1923bbeeb1cb4c0d2?cid=b8d3901151d34489a160e3cf0ab1fa94,Diana Ross,Missing You,0jVfjWK9DUc5ShqwwPADyp,0.644,0.3549999999999999,4.0,-11.41,0.0,0.0366,0.658,0.00116,0.0485,0.187,86.822,4.0
