Year,Month,WeekIndex,Genre,genre_weekly_score,weekly_position,spotify_track_preview_url
1978,July,1,Rock,7.9975123482369534,1,https://p.scdn.co/mp3-preview/44a14bd01aee71770b24d91f871a00ccc23568d5?cid=b8d3901151d34489a160e3cf0ab1fa94
1978,July,1,Pop,1.9783256058187861,2,https://p.scdn.co/mp3-preview/44a14bd01aee71770b24d91f871a00ccc23568d5?cid=b8d3901151d34489a160e3cf0ab1fa94
1978,July,1,Easy Listening,1.949140753697733,3,https://p.scdn.co/mp3-preview/44a14bd01aee71770b24d91f871a00ccc23568d5?cid=b8d3901151d34489a160e3cf0ab1fa94
1978,July,1,R&B,1.2325799830337036,4,https://p.scdn.co/mp3-preview/0a1542d848da1a8edd0f9792d944861d97c1c793?cid=b8d3901151d34489a160e3cf0ab1fa94
1978,July,1,Soul,1.1642887763577419,5,https://p.scdn.co/mp3-preview/0a1542d848da1a8edd0f9792d944861d97c1c793?cid=b8d3901151d34489a160e3cf0ab1fa94
1978,July,1,Dance,0.9779735603189895,6,https://p.scdn.co/mp3-preview/0a1542d848da1a8edd0f9792d944861d97c1c793?cid=b8d3901151d34489a160e3cf0ab1fa94
1978,July,1,Folk,0.7662260906941758,7,https://p.scdn.co/mp3-preview/44a14bd01aee71770b24d91f871a00ccc23568d5?cid=b8d3901151d34489a160e3cf0ab1fa94
1978,July,1,Funk,0.474025974025974,8,https://p.scdn.co/mp3-preview/0a1542d848da1a8edd0f9792d944861d97c1c793?cid=b8d3901151d34489a160e3cf0ab1fa94
1978,July,1,Jazz,0.24371299198885407,9,https://p.scdn.co/mp3-preview/2ce0f9e2f6b340f6862f21e739a56d3b41f6c4aa?cid=b8d3901151d34489a160e3cf0ab1fa94
1978,July,1,Other,0.0805984555984556,10,https://p.scdn.co/mp3-preview/c767126b80e92196d49255b4513228178f07b6fa?cid=b8d3901151d34489a160e3cf0ab1fa94
1978,July,2,Rock,7.746803909087972,1,https://p.scdn.co/mp3-preview/44a14bd01aee71770b24d91f871a00ccc23568d5?cid=b8d3901151d34489a160e3cf0ab1fa94
1978,July,2,Easy Listening,1.764655221998958,2,https://p.scdn.co/mp3-preview/44a14bd01aee71770b24d91f871a00ccc23568d5?cid=b8d3901151d34489a160e3cf0ab1fa94
1978,July,2,Pop,1.5483607234203602,3,https://p.scdn.co/mp3-preview/44a14bd01aee71770b24d91f871a00ccc23568d5?cid=b8d3901151d34489a160e3cf0ab1fa94
1978,July,2,R&B,1.4889749096725842,4,https://p.scdn.co/mp3-preview/0a1542d848da1a8edd0f9792d944861d97c1c793?cid=b8d3901151d34489a160e3cf0ab1fa94
1978,July,2,Soul,1.4612995137995137,5,https://p.scdn.co/mp3-preview/0a1542d848da1a8edd0f9792d944861d97c1c793?cid=b8d3901151d34489a160e3cf0ab1fa94
1978,July,2,Dance,1.1135564485193954,6,https://p.scdn.co/mp3-preview/0a1542d848da1a8edd0f9792d944861d97c1c793?cid=b8d3901151d34489a160e3cf0ab1fa94
1978,July,2,Folk,0.6776680526680526,7,https://p.scdn.co/mp3-preview/44a14bd01aee71770b24d91f871a00ccc23568d5?cid=b8d3901151d34489a160e3cf0ab1fa94
1978,July,2,Funk,0.5556878306878307,8,https://p.scdn.co/mp3-preview/0a1542d848da1a8edd0f9792d944861d97c1c793?cid=b8d3901151d34489a160e3cf0ab1fa94
