,danceability,energy,valence,tempo,spotify_track_popularity
danceability,1.0,0.22290296209209395,0.33745400439255385,-0.13447446591919932,0.2419464162097024
energy,0.22290296209209395,1.0,0.3578824744050853,0.1525569505966927,0.1686333205360625
valence,0.33745400439255385,0.3578824744050853,1.0,0.06751123004727921,-0.2354683538260676
tempo,-0.13447446591919932,0.1525569505966927,0.06751123004727921,1.0,0.012444649205371815
spotify_track_popularity,0.2419464162097024,0.1686333205360625,-0.2354683538260676,0.012444649205371815,1.0
