,danceability,energy,valence,tempo,spotify_track_popularity
danceability,1.0,-0.007757181408102425,0.5305668247273829,-0.1957611976112536,0.11314192359768141
energy,-0.007757181408102425,1.0,0.13894450434713884,0.02085528215739158,0.32530268434483045
valence,0.5305668247273829,0.13894450434713884,1.0,0.14370166893424624,-0.06592209767946638
tempo,-0.1957611976112536,0.02085528215739158,0.14370166893424624,1.0,0.06248841518727461
spotify_track_popularity,0.11314192359768141,0.32530268434483045,-0.06592209767946638,0.06248841518727461,1.0
