,danceability,energy,valence,tempo,spotify_track_popularity
danceability,1.0,0.11769887999152857,0.37361326696599007,-0.2625217921446775,0.10638372750595099
energy,0.11769887999152857,1.0,0.09847543144561714,0.10675820057232477,0.2645843818831696
valence,0.37361326696599007,0.09847543144561714,1.0,-0.04226426756976101,-0.21126465877360434
tempo,-0.2625217921446775,0.10675820057232477,-0.04226426756976101,1.0,-0.06646213108757829
spotify_track_popularity,0.10638372750595099,0.2645843818831696,-0.21126465877360434,-0.06646213108757829,1.0
