,danceability,energy,valence,tempo,spotify_track_popularity
danceability,1.0,0.34008141337913084,0.5209592384090374,-0.1278562015243317,0.09556742769490659
energy,0.34008141337913084,1.0,0.3930526383449051,0.11617260579991052,0.029561586008447455
valence,0.5209592384090374,0.3930526383449051,1.0,0.1043911265788097,-0.16144444976920483
tempo,-0.1278562015243317,0.11617260579991052,0.1043911265788097,1.0,-0.10780594131860015
spotify_track_popularity,0.09556742769490659,0.029561586008447455,-0.16144444976920483,-0.10780594131860015,1.0
