,danceability,energy,valence,tempo,spotify_track_popularity
danceability,1.0,-0.0406743517651381,0.4586210783327018,-0.32712089558490876,-0.033022249325906756
energy,-0.0406743517651381,1.0,0.16953495403504745,0.14113770424300046,0.12331658901461803
valence,0.4586210783327018,0.16953495403504745,1.0,0.030654928723712033,-0.16027534649528635
tempo,-0.32712089558490876,0.14113770424300046,0.030654928723712033,1.0,-0.019159027808611652
spotify_track_popularity,-0.033022249325906756,0.12331658901461803,-0.16027534649528635,-0.019159027808611652,1.0
