,danceability,energy,valence,tempo,spotify_track_popularity
danceability,1.0,0.3600759952628346,0.452970424522466,0.09785538525576395,0.0711347516938355
energy,0.3600759952628346,1.0,0.6794556880645611,0.3030370424083229,0.264028815220515
valence,0.452970424522466,0.6794556880645611,1.0,0.3657009975181336,0.007663559516000085
tempo,0.09785538525576395,0.3030370424083229,0.3657009975181336,1.0,0.314197073483339
spotify_track_popularity,0.0711347516938355,0.264028815220515,0.007663559516000085,0.314197073483339,1.0
