,danceability,energy,valence,tempo,spotify_track_popularity
danceability,1.0,0.04596398634783864,0.3422410834826675,-0.16866017455414842,0.1392221498482946
energy,0.04596398634783864,1.0,0.25512447239137986,0.12433509594673112,0.22686165000944009
valence,0.3422410834826675,0.25512447239137986,1.0,0.08532189619393854,-0.1479364247635964
tempo,-0.16866017455414842,0.12433509594673112,0.08532189619393854,1.0,-0.05314948292798247
spotify_track_popularity,0.1392221498482946,0.22686165000944009,-0.1479364247635964,-0.05314948292798247,1.0
