,danceability,energy,valence,tempo,spotify_track_popularity
danceability,1.0,0.19105945335126262,0.4778680073800162,-0.18523820979570726,0.10087675406718236
energy,0.19105945335126262,1.0,0.4308418762107045,0.23300164057266715,0.3450333904577199
valence,0.4778680073800162,0.4308418762107045,1.0,0.10606731266215695,-0.01955403742900719
tempo,-0.18523820979570726,0.23300164057266715,0.10606731266215695,1.0,0.07734001300942417
spotify_track_popularity,0.10087675406718236,0.3450333904577199,-0.01955403742900719,0.07734001300942417,1.0
