,danceability,energy,valence,tempo,spotify_track_popularity
danceability,1.0,0.6860947896806481,0.6866831180557192,-0.09194872723763972,-0.08323722467759236
energy,0.6860947896806481,1.0,0.7639720604098799,-0.05813326002968172,-0.04438040819885907
valence,0.6866831180557192,0.7639720604098799,1.0,0.13644540406604624,-0.06752077245574746
tempo,-0.09194872723763972,-0.05813326002968172,0.13644540406604624,1.0,0.009079593073992363
spotify_track_popularity,-0.08323722467759236,-0.04438040819885907,-0.06752077245574746,0.009079593073992363,1.0
